reaction	activation energy	reaction enthalpy	raw id	rmg_family	reaction_type
[C:1]([C:2]([C:3]1([O:4][H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[O:4])[C:5]([C:6]([H:12])([H:15])[H:16])([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9]	63.9154446510066	-21.2564824644532	1865	Intra_RH_Add_Exocyclic	2
[O:1]=[C:2]([C:3]#[C:4][C:5]#[C:6][H:8])[H:7]>>[O:1]=[C:2]([C:6](=[C:5]1[C:3]#[C:4]1)[H:8])[H:7]	100.675427970588	58.5184001274082	2730	Intra_RH_Add_Exocyclic	2
[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[O:1](/[C:2](=[C:3](/[C:4]([C:5]([O:6][C:7]([H:9])([H:16])[H:17])([H:14])[H:15])([H:12])[H:13])[H:11])[H:10])[H:8]	108.621284640156	15.5745207947628	11653	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]([C:3](=[O:4])[C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@:3]1([O:4][H:14])[C:5]([H:12])([H:13])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9]	54.5104124333381	19.933559476782506	5162	Intra_RH_Add_Exocyclic	2
[N:1]([C:2](=[O:3])[C@@:4]1([H:9])[C:5]([H:10])([H:11])[N:6]1[H:12])([H:7])[H:8]>>[N:1]([C@@:2]1([O:3][H:12])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[N:6]12)([H:7])[H:8]	65.6657781219269	43.3490144408319	784	Intra_RH_Add_Exocyclic	2
[O:1]([C@@:2]([C:3]([C:4]#[C:5][H:12])([H:10])[H:11])([C:6]#[C:7][H:13])[H:9])[H:8]>>[O:1]1[C@@:2]([C:6]#[C:7][H:13])([H:9])[C:3]([H:10])([H:11])[C:4]1=[C:5]([H:8])[H:12]	71.6987437877279	-12.0434994312786	8346	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@:4]1([C:5]([C:6]#[C:7][H:17])([H:15])[H:16])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@:4]12[C:5]([H:15])([H:16])[C:6]2=[C:7]([H:14])[H:17])([H:8])([H:9])[H:10]	96.4096596909172	4.2927613350868	10574	Intra_RH_Add_Exocyclic	2
[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[O:5][C:6]2([H:11])[H:12])[H:7]>>[O:1]=[C:2]1[C@:4]([C:3]([H:7])([H:8])[H:9])([H:10])[O:5][C:6]1([H:11])[H:12]	61.495986384055904	-31.3999567614247	5301	Intra_RH_Add_Exocyclic	2
[C:1]([C:2](=[O:3])[C:4]1([O:5][H:11])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([O:3][H:11])[C:4]2([O:5]1)[C:6]([H:12])([H:13])[C:7]2([H:14])[H:15])([H:8])([H:9])[H:10]	53.64077815561811	25.6017726257141	9116	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]#[C:3][C:4]([C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:3]1\[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)[H:14])([H:7])([H:8])[H:9]	74.95107297706471	-6.962418906170781	5373	Intra_RH_Add_Exocyclic	2
[O:1]([C@@:2]1([H:9])[C@:3]2([H:10])[O:4][C@@:5]1([H:11])[C@:6]2([O:7][H:13])[H:12])[H:8]>>[O:1]=[C:2]([C@:5]1([H:11])[O:4][C:3]([H:8])([H:10])[C@@:6]1([O:7][H:13])[H:12])[H:9]	46.4686338966891	-30.3355102349195	7850	Intra_RH_Add_Exocyclic	2
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[C:6]([H:14])=[C:7]1[H:15]>>[O:1]([C@:2]12[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C@@:5]1([H:13])[C:6]([H:14])=[C:7]2[H:15])[H:12]	111.314277260861	49.0881577192988	8801	Intra_RH_Add_Exocyclic	2
[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:9])[H:10])[H:8]>>[O:1](/[C:2](=[C:3](\[C:4]([C:5]([C:6](=[O:7])[H:10])([H:14])[H:15])([H:12])[H:13])[H:11])[H:9])[H:8]	66.9808086299769	0.940939447439937	7213	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]([O:3][H:12])([C:4]([C:5]([C:6](=[O:7])[H:17])([H:15])[H:16])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1]1([H:8])([H:10])[C@:2]([O:3][H:12])([H:11])[C:4]([H:13])([H:14])[C:5]([H:15])([H:16])[C@@:6]1([O:7][H:9])[H:17]	83.6660415987114	1.0893920794557	7095	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]1([H:11])[C@:3]([C:4]([H:13])([H:14])[H:15])([H:12])[C:5]1([C:6]([H:16])([H:17])[H:18])[C:7]([H:19])([H:20])[H:21])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([C:3](=[C:4]([H:13])[H:14])[H:12])([C:5]([C:6]([H:15])([H:16])[H:18])([C:7]([H:19])([H:20])[H:21])[H:17])[H:11])([H:8])([H:9])[H:10]	94.4234770123321	-0.076790481117318	9776	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]1([H:10])[O:3][C@:4]1([C:5]([O:6][H:14])([H:12])[H:13])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([O:3]/[C:4](=[C:5](/[O:6][H:14])[H:13])[H:11])([H:10])[H:12])([H:7])([H:8])[H:9]	101.982850392647	0.474400852792645	2974	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]([C:3]([C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2](/[C:3](=[C:4](/[C:5]([O:6][H:12])([H:15])[H:16])[H:14])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]	60.29268191625141	-7.56602576239446	3555	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]([O:5][H:14])([H:13])[C:6]1([H:15])[H:16])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:11])([H:12])[H:14])([C:6]([C:4](=[O:5])[H:13])([H:15])[H:16])[H:10])([H:7])([H:8])[H:9]	71.99385203148	-14.4826605371263	1778	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]1([H:10])[O:3][C:4]([H:11])([H:12])[C@:5]1([O:6][H:14])[H:13])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([O:3][C:4]([H:11])([H:12])[H:14])([C:5](=[O:6])[H:13])[H:10])([H:7])([H:8])[H:9]	76.951277406144	-7.974230805780881	3565	Intra_RH_Add_Exocyclic	2
[N:1]([C:2](=[O:3])[C:4]([C:5]([C:6]([O:7][H:16])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9]>>[N:1]([C@@:2]1([O:3][H:16])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[C:6]([H:14])([H:15])[O:7]1)([H:8])[H:9]	39.9055350893769	12.3878541710527	10739	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]12[C:3]([H:11])([H:12])[C@:4]1([O:5][H:13])[C:6]([H:14])([H:15])[O:7]2)([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:3]([H:12])[C@:4]([O:5][H:13])([H:11])[C:6]([H:14])([H:15])[O:7]1)([H:8])([H:9])[H:10]	65.6106670333994	-33.2327793534685	10862	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]1([H:10])[O:3][C:4]([H:11])([H:12])[C:5]1=[O:6])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([C:5]([C:4]([O:3][H:8])([H:11])[H:12])=[O:6])[H:10])([H:7])[H:9]	61.867774698169896	-2.3013499837879503	2631	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]1([H:11])[N:3]2[C:4]([H:12])([H:13])[C:5]1([O:6][H:14])[C:7]2([H:15])[H:16])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[N:3]([C:4]([H:12])([H:13])[H:14])[C:7]([H:15])([H:16])[C:5]1=[O:6])([H:8])([H:9])[H:10]	64.9930107648701	-37.7425239156809	10976	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]1([H:11])[N:3]([H:12])[C@:4]1([C@@:5]1([H:14])[C:6]([H:15])([H:16])[O:7]1)[H:13])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([N:3]([H:12])[H:14])(/[C:4](=[C:5]1\[C:6]([H:15])([H:16])[O:7]1)[H:13])[H:11])([H:8])([H:9])[H:10]	69.5941622444636	-0.688269136404865	9644	Intra_RH_Add_Exocyclic	2
[O:1]=[C:2]1[N:3]([H:8])[C:4]([H:9])([H:10])[C@@:5]2([H:11])[C:6]([H:12])([H:13])[N:7]12>>[O:1]([C@@:2]12[N:3]([H:8])[C@:4]1([H:10])[C@@:5]1([H:11])[C:6]([H:12])([H:13])[N:7]21)[H:9]	121.422652005547	64.9448162764362	10138	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([C:4](=[O:5])[H:13])[H:9])([H:6])([H:7])[H:8]>>[C:1]1([H:6])([H:8])[C@@:2]([C:3]([H:10])([H:11])[H:12])([H:9])[C@@:4]1([O:5][H:7])[H:13]	88.41744325223499	20.008744189753106	1148	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]1=[C:3]([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[C:3](\[C:4]([C:5]([C:6](=[O:7])[H:16])([H:14])[H:15])([H:12])[H:13])[H:11])[H:17])([H:8])([H:9])[H:10]	84.8418433811823	7.52324764261854	7738	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]1([H:10])[O:3][C@@:4]2([H:11])[C:5]([H:12])([H:13])[C@@:6]12[H:14])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[O:3][C:4]([H:11])([H:13])[C:5]([H:12])=[C:6]1[H:14])([H:7])([H:8])[H:9]	66.2216546227878	-26.7154720232524	3759	Intra_RH_Add_Exocyclic	2
[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]2([H:15])[H:16])([H:7])([H:8])[H:9]>>[C:1](=[C:2]1[C:3]([H:10])([H:11])[C:4]([H:9])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])([H:7])[H:8]	81.7325026343451	-22.634900428529896	1512	Intra_RH_Add_Exocyclic	2
[N:1]#[C:2][C@@:3]1([H:8])[O:4][C@@:5]2([H:9])[C:6]([H:10])([H:11])[C@@:7]12[H:12]>>[N:1]#[C:2][C@@:3]1([H:8])[O:4][C:5]([H:9])=[C:6]([H:10])[C:7]1([H:11])[H:12]	65.4818223702801	-29.5645085596776	11806	Intra_RH_Add_Exocyclic	2
[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9]>>[N:1]1([H:9])[C:2](=[O:3])[C:4]([H:10])([H:11])[O:5][C@@:6]1([O:7][H:8])[H:12]	59.1908872500399	6.878579191749839	10068	Intra_RH_Add_Exocyclic	2
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]2[C:5]([H:11])([H:12])[C@@:6]12[H:13])[H:7]>>[O:1]=[C:2]([C:3]([N:4]1[C:5]([H:11])([H:12])[C:6]1([H:7])[H:13])([H:9])[H:10])[H:8]	70.2672377519042	-13.3430547297972	5009	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([N:5]([C:6](=[O:7])[H:18])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:15])([H:16])[C@@:6]([O:7][H:14])([H:18])[N:5]1[H:17])([H:11])[H:12])([H:8])([H:9])[H:10]	96.5560233812016	29.461145472856305	11577	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]12[C:3]([H:11])([H:12])[C@:4]1([O:5][H:13])[C:6]([H:14])([H:15])[O:7]2)([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([O:7][C:6]([H:13])([H:14])[H:15])[C:3]([H:11])([H:12])[C:4]1=[O:5])([H:8])([H:9])[H:10]	81.31134912513309	0.094757791234659	10858	Intra_RH_Add_Exocyclic	2
[O:1]([C:2]([C@@:3]([C:4]#[C:5][H:12])([C:6]#[N:7])[H:11])([H:9])[H:10])[H:8]>>[O:1]1[C:2]([H:9])([H:10])[C@@:3]([C:6]#[N:7])([H:11])[C:4]1=[C:5]([H:8])[H:12]	72.3566497335004	-13.8844932432679	8188	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]([O:3][H:12])([C:4](=[O:5])[C:6]#[C:7][H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[O:3][C:6](=[C:7]([H:12])[H:13])[C:4]1=[O:5])([H:8])([H:9])[H:10]	70.1786325592616	-14.6946935657309	9975	Intra_RH_Add_Exocyclic	2
[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]2([H:13])[H:14])[H:7]>>[O:1]=[C:2]1[C:3]([H:8])([H:9])[C@:4]1([C:5]([C:6]([H:7])([H:13])[H:14])([H:11])[H:12])[H:10]	76.37350893140221	-5.98912413502058	6191	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4](=[O:5])[N:6]([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:12])([H:13])[C@:4]1([O:5][H:11])[N:6]([H:14])[H:15])([H:7])([H:8])[H:9]	80.284047756995	37.0323453546661	5896	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[O:3][C:4]([H:12])([H:13])[C@@:5]1([O:6][H:7])[H:14]	79.42185591289291	-2.8834407347460003	171	Intra_RH_Add_Exocyclic	2
[C:1]([C:2](=[O:3])[C:4]([C:5]([H:11])([H:12])[H:13])([C:6]([H:14])([H:15])[H:16])[O:7][H:17])([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([O:3][H:17])[C:4]([C:5]([H:11])([H:12])[H:13])([C:6]([H:14])([H:15])[H:16])[O:7]1)([H:8])([H:9])[H:10]	51.605846466865	17.3667514800884	11264	Intra_RH_Add_Exocyclic	2
[O:1]=[C:2]([N:3]1[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:7]>>[O:1]([C@:2]1([H:7])[N:3]2[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[C@:6]12[H:12])[H:13]	98.7737425872994	36.872185463250105	6242	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]1([O:3][H:10])[C:4]([H:11])([H:12])[C@:5]1([O:6][H:14])[H:13])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[O:3])[C@@:5]([C:4]([H:10])([H:11])[H:12])([O:6][H:14])[H:13])([H:7])([H:8])[H:9]	59.7419526253414	-23.431528160481896	4431	Intra_RH_Add_Exocyclic	2
[O:1]([C:2]([C@@:3]1([H:10])[C:4]([H:11])([H:12])[C@:5]1([O:6][H:14])[H:13])([H:8])[H:9])[H:7]>>[O:1]([C:2]([C@@:3]([C:4]([H:11])([H:12])[H:14])([C:5](=[O:6])[H:13])[H:10])([H:8])[H:9])[H:7]	65.8250792818802	-19.8593597657261	3362	Intra_RH_Add_Exocyclic	2
[C:1]([O:2][C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]1([H:7])([H:8])[O:2][C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[C@:5]1([O:6][H:9])[H:14]	76.6573220609691	-5.50695413306595	3984	Intra_RH_Add_Exocyclic	2
[O:1]([C:2]([C:3](=[O:4])[H:8])([H:6])[H:7])[H:5]>>[O:1]1[C:2]([H:6])([H:7])[C@@:3]1([O:4][H:5])[H:8]	58.8399609566508	17.577053270756398	1671	Intra_RH_Add_Exocyclic	2
[O:1]([C:2]([C@@:3]1([H:11])[O:4][C@@:5]2([H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C@@:3]1([H:11])[O:4][C:5]([H:12])([H:13])[C:6]([H:14])=[C:7]1[H:15])([H:9])[H:10])[H:8]	66.61267275381722	-27.8838891439598	6720	Intra_RH_Add_Exocyclic	2
[C:1]([O:2][C@@:3]1([H:10])[C:4]([H:11])([H:12])[C@:5]1([C:6]([H:14])([H:15])[H:16])[H:13])([H:7])([H:8])[H:9]>>[C:1]([O:2][C:3]([C:6]([C:5](=[C:4]([H:11])[H:12])[H:13])([H:14])[H:16])([H:10])[H:15])([H:7])([H:8])[H:9]	97.1848972530089	-1.09642733298571	3234	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]1([H:11])[O:3][C@@:4]2([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:15])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([C@@:6]1([O:7][H:15])[C@:4]([O:3][H:8])([H:12])[C:5]1([H:13])[H:14])[H:11])([H:9])[H:10]	61.7621139932046	-9.02460290868366	11197	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]([C:3](=[O:4])[H:12])([C:5](=[O:6])[N:7]([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1]1([H:9])([H:10])[C@@:2]([C:5](=[O:6])[N:7]([H:13])[H:14])([H:11])[C@@:3]1([O:4][H:8])[H:12]	83.7159852546956	12.9992831571986	9244	Intra_RH_Add_Exocyclic	2
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[N:4]2[C:5]([H:11])([H:12])[C@@:6]12[H:13])[H:7]>>[O:1]=[C:2]([C@@:6]1([H:13])[N:4]([C:3]([H:7])([H:9])[H:10])[C:5]1([H:11])[H:12])[H:8]	74.5548746854067	-13.717681772699	5007	Intra_RH_Add_Exocyclic	2
[O:1]([C@@:2]([C:3](=[O:4])[H:9])([C:5]#[C:6][H:10])[H:8])[H:7]>>[O:1]1[C@@:2]([C:5]#[C:6][H:10])([H:8])[C@@:3]1([O:4][H:7])[H:9]	56.1625483649393	13.0747038341995	1965	Intra_RH_Add_Exocyclic	2
[C:1]([O:2][C:3]([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6](=[O:7])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]1([H:9])([H:10])[O:2][C:3]([H:11])([H:12])[C@:4]([C:5]([H:14])([H:15])[H:16])([H:13])[C@:6]1([O:7][H:8])[H:17]	76.61517543871629	-5.32951119968526	6448	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]([N:3]([C:4](=[O:5])[H:12])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8]>>[C:1]1([H:6])([H:7])[C:2]([H:9])([H:10])[N:3]([H:11])[C@@:4]1([O:5][H:8])[H:12]	97.2523373905531	30.05290104088289	3898	Intra_RH_Add_Exocyclic	2
[O:1]=[c:2]1[o:3][c:4]([H:8])[c:5]([H:9])[c:6]([H:10])[c:7]1[H:11]>>[O:1]=[C:2]1[O:3][C:4]([H:8])=[C:5]2[C:6]([H:9])([H:10])[C@@:7]12[H:11]	107.103772763686	56.6968187493294	6342	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]([C:3]([C:4](=[O:5])[C:6](=[O:7])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]1([H:9])([H:10])[C:2]([H:11])([H:12])[C:3]([H:13])([H:14])[C:4]1([O:5][H:8])[C:6](=[O:7])[H:15]	87.32210624257179	15.661996379878197	10504	Intra_RH_Add_Exocyclic	2
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[O:5][C@@:6]12[H:12])[H:7]>>[O:1]=[C:2]([C:3]([C@@:4]1([H:11])[O:5][C:6]1([H:7])[H:12])([H:9])[H:10])[H:8]	72.8052136541101	-13.1649720222191	933	Intra_RH_Add_Exocyclic	2
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[O:6]1>>[O:1]([C@:2]12[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C@@:5]1([H:11])[O:6]2)[H:12]	115.275022808354	53.0376899650397	2293	Intra_RH_Add_Exocyclic	2
[C:1]([C@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C@@:5]1([C:6]([H:14])([H:15])[H:16])[O:7][H:17])([H:8])([H:9])[H:10]>>[C:1]([C:2]([O:3][H:11])([C:4]([H:12])([H:13])[H:17])[C:5]([C:6]([H:14])([H:15])[H:16])=[O:7])([H:8])([H:9])[H:10]	59.8410354399366	-22.972394097309287	11439	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]([O:3][H:11])([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:10])([H:7])([H:8])[H:9]>>[C:1](/[C:2]([O:3][H:11])=[C:4](\[C:5]([O:6][H:10])([H:13])[H:14])[H:12])([H:7])([H:8])[H:9]	64.94601065387299	-11.7419316702996	2609	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]([O:3][H:12])([C:4]([C:5](=[O:6])[N:7]([H:15])[H:16])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([O:3][H:12])[C:4]([H:13])([H:14])[C@:5]1([O:6][H:11])[N:7]([H:15])[H:16])([H:8])([H:9])[H:10]	84.4728478023431	37.4150094490044	8730	Intra_RH_Add_Exocyclic	2
[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]2([H:15])[H:16])([H:7])([H:8])[H:9]>>[C:1](=[C:2]1[C:3]([H:10])([H:11])[C@:4]1([C:5]([C:6]([H:9])([H:15])[H:16])([H:13])[H:14])[H:12])([H:7])[H:8]	103.525328208936	6.98416650368841	1502	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([O:4][H:13])[C:5](=[O:6])[H:14])([H:7])([H:8])[H:9]>>[C:1]([C:2]1([C:3]([H:10])([H:11])[H:12])[O:4][C@@:5]1([O:6][H:13])[H:14])([H:7])([H:8])[H:9]	55.67679096521	15.0276285389389	4966	Intra_RH_Add_Exocyclic	2
[O:1]([C@@:2]1([H:9])[C@@:3]2([H:10])[C@:4]3([H:11])[C:5]([H:12])([H:13])[N:6]2[C@:7]13[H:14])[H:8]>>[O:1]=[C:2]([C@@:3]1([H:10])[C:4]2([H:11])[C:5]([H:12])([H:13])[N:6]1[C:7]2([H:8])[H:14])[H:9]	76.9978960206541	-14.1735205790963	6555	Intra_RH_Add_Exocyclic	2
[O:1]([C:2]([C:3]([N:4]([C:5](=[O:6])[H:13])[H:12])([H:10])[H:11])([H:8])[H:9])[H:7]>>[O:1]1[C:2]([H:8])([H:9])[C:3]([H:10])([H:11])[N:4]([H:12])[C@:5]1([O:6][H:7])[H:13]	45.1800051369987	13.6965543644372	3884	Intra_RH_Add_Exocyclic	2
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[O:4]/[C:5]1=[N:6]\[H:11])[H:7]>>[O:1]=[C:2]([C:3]([O:4]/[C:5](=[N:6]\[H:11])[H:7])([H:9])[H:10])[H:8]	78.88879193429071	-3.1256475175314504	1680	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]([N:3]([C:4](=[O:5])[O:6][C:7]([H:14])([H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]1([H:8])([H:10])[C:2]([H:11])([H:12])[N:3]([H:13])[C@@:4]1([O:5][H:9])[O:6][C:7]([H:14])([H:15])[H:16]	94.5158793480072	39.3826617066679	10042	Intra_RH_Add_Exocyclic	2
[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[O:1]1[C:2]([H:9])([H:10])[C@@:3]([C:6]#[C:7][H:13])([H:11])[C@@:4]1([O:5][H:8])[H:12]	52.249125543817605	13.568463797890804	10426	Intra_RH_Add_Exocyclic	2
[N:1]([C:2](=[O:3])[N:4]([C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])[H:10])([H:8])[H:9]>>[N:1]([C@@:2]1([O:3][H:15])[N:4]([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[O:7]1)([H:8])[H:9]	42.54731014620271	20.8210965165407	8742	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]12[C@@:3]3([H:11])[C:4]([H:12])([H:13])[N:5]1[C:6]([H:14])([H:15])[C@@:7]23[H:16])([H:8])([H:9])[H:10]>>[C:1](=[C:2]1[C@@:3]2([H:11])[C:4]([H:12])([H:13])[N:5]1[C:6]([H:14])([H:15])[C:7]2([H:9])[H:16])([H:8])[H:10]	87.71402608711959	-15.8059092382341	9268	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]1([H:11])[N:3]([H:12])[C@:4]1([C@@:5]1([H:14])[C:6]([H:15])([H:16])[O:7]1)[H:13])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[N:3]([H:12])/[C:4]1=[C:5](/[C:6]([O:7][H:13])([H:15])[H:16])[H:14])([H:8])([H:9])[H:10]	70.8388187972576	-1.86950384362896	9627	Intra_RH_Add_Exocyclic	2
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@:4]1([C:5](=[O:6])[H:12])[H:11])[H:7]>>[O:1]([C@@:2]([C:3]([H:9])([H:10])[H:12])([C:4](=[C:5]=[O:6])[H:11])[H:8])[H:7]	62.81233066426872	-7.4281478129561	5361	Intra_RH_Add_Exocyclic	2
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[C:5]([H:12])([H:13])[C@@:6]12[H:14])[H:7]>>[O:1]=[C:2]([C:3]([C:4]1([H:11])[C:5]([H:12])([H:13])[C:6]1([H:7])[H:14])([H:9])[H:10])[H:8]	66.16441190606871	-15.4828715190252	651	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]1([H:10])[O:3][C:4]([H:11])([H:12])[C@:5]1([O:6][H:14])[H:13])([H:7])([H:8])[H:9]>>[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:13])([H:11])[H:12])([H:10])[H:14])([H:7])([H:8])[H:9]	77.69523074215459	-8.803477946390778	3573	Intra_RH_Add_Exocyclic	2
